Country,Year,Agriculture,Energy,Industry,Residential,Transport,Waste,Other,total
Slovenia,1992,-6831,7125.0023,1167.944,1931.2675,3053.9983,0,0,6447.2121
Small island developing States,1992,30114,76263.7809,11049.3552,14403.1487,17770.7411,96.9094,0,149697.9353
Solomon Islands,1992,1687,34.4323,4.0112,65.0328,64.2542,0,0,1854.7305
Somalia,1992,15767,69.4034,11.301,83.3294,188.1406,0,0,16119.1744
South Korea,1992,-34467,149593.7695,29036.6791,70378.4176,54728.0846,0,0,269269.9508
Southern Africa,1992,46591,217178.4302,8691.4768,15983.1386,31483.1704,0,0,319927.216
Spain,1992,-46739,131359.8756,18235.8082,24159.3923,70673.051,46.4079,0,197735.535
Sri Lanka,1992,5160,1397.4318,294.7646,724.0048,2799.9294,0,0,10376.1306
Sudan (former),1992,159178,1148.3966,177.1832,162.4044,3122.7341,0,0,163788.7183
Suriname,1992,4343,949.3966,63.4194,378.714,148.9861,0.1187,0,5883.6348
Swaziland,1992,148,86.4435,2.8639,87.074,206.253,0,0,530.6344
Sweden,1992,-19898,25879.3461,3257.4398,10557.4376,20723.6218,16.573,0,40536.4183
Switzerland,1992,-1919,8376.6919,2628.6633,20287.0621,15534.1133,0.0193,0,44907.5499
Syria,1992,-1534,22011.6579,1783.2106,7033.3332,11945.5231,0,0,41239.7248
Tajikistan,1992,92,1691.985,1022.0633,5466.4514,2366.7716,0,0,10639.2713
Tanzania,1992,222443,642.5598,365.3129,316.8036,682.6659,0,0,224450.3422
Thailand,1992,11076,57701.5763,12648.4785,8620.0531,30086.7043,43.5668,0,120176.379
Timor-Leste,1992,3573,0,1.0011,0,0,0.079,0,3574.0801
Togo,1992,6655,53.2232,171.023,50.8318,271.2082,0,0,7201.2862
Tokelau,1992,0,0,0,0,,0,0,0
Tonga,1992,0,0,5.5395,0,52.7739,0,0,58.3134
Trinidad and Tobago,1992,290,7188.7697,3587.7582,232.7371,1350.2897,0,0,12649.5547
Tunisia,1992,-660,8371.0377,2444.0332,2595.7857,2637.8872,0,0,15388.7438
Turkey,1992,-21475,82370.3068,16758.9185,30055.5109,27593.9718,0,0,135303.708
Turkmenistan,1992,0,8018.4432,660.8382,20755.6281,2212.9433,0,0,31647.8528
Turks and Caicos Islands,1992,-97,4.1859,0,0.7312,0,0,0,-92.0829
Tuvalu,1992,-1,0,0.496,0,,0,0,-0.504
Uganda,1992,19810,141.281,49.848,108.8685,397.1139,0,0,20507.1114
Ukraine,1992,-46355,475678.4726,42780.7592,63337.8725,41076.5903,0,0,576518.6946
United Arab Emirates,1992,-1192,47122.4543,2371.0951,269.5467,11820.9736,0,0,60392.0697
United Kingdom,1992,-12173,320056.9908,19871.7553,115533.9054,120492.7823,841.6324,0,564624.0662
United States Virgin Islands,1992,12,0,1.3857,0,,0,0,13.3857
Uruguay,1992,-25544,1710.4604,270.3356,1100.225,1733.5191,0,0,-20729.4599
Uzbekistan,1992,-2273,49914.2232,5844.7946,56409.163,6790.4741,0,0,116685.6549
Vanuatu,1992,-25,13.3259,1.3381,23.9225,27.2747,0,0,40.8612
Venezuela,1992,110918,70991.5847,5888.9684,5740.5011,29778.8917,0,0,223317.9459
Vietnam,1992,-45423,10928.8354,2453.4875,3386.9061,4533.7952,0,0,-24119.9758
Wallis and Futuna,1992,0,0,0,0,,0,0,0
Western Africa,1992,286903,66057.6181,4676.2441,8116.2109,25478.6995,0,0,391231.7726
Western Sahara,1992,0,55.0453,0.2834,44.0855,54.2973,0,0,153.7115
Yemen,1992,0,2304.3979,516.8352,1106.0311,5411.2932,0,0,9338.5574
Zambia,1992,277676,1524.1302,355.2868,253.4399,926.3409,0,0,280735.1978
Zimbabwe,1992,37752,13410.3122,890.1887,2461.2944,2215.0948,0,0,56728.8901
Colombia,1993,148580,28325.146,6262.7528,5615.1266,18270.7891,0,0,207053.8145
Comoros,1993,55,9.1737,3.4019,18.9882,33.6893,0,0,120.2531
Congo,1993,12829,1577.9409,52.2808,79.4286,514.4711,0,0,15053.1214
Cook Islands,1993,-50,0,0,0,0,0,0,-50
Costa Rica,1993,6182,1062.756,410.5827,282.63,2505.7782,0,0,10443.7469
Cote d'Ivoire,1993,-5904,1352.0667,331.0534,405.671,1103.1622,0,0,-2712.0467
Croatia,1993,-11614,9475.8989,1686.0834,2536.9813,3049.4865,0,0,5134.4501
Cuba,1993,-34797,15304.3856,972.0445,2869.6949,1699.5259,0,0,-13951.3491
Cyprus,1993,-66,3421.4289,514.5811,204.4607,1344.0957,0,0,5418.5664
Czech Republic,1993,-12550,101063.6229,5353.9345,21346.3666,8104.6942,0,0,123318.6182
Democratic Republic of Congo,1993,146571,678.2755,213.0782,1108.87,444.8532,0,0,149016.0769
Denmark,1993,606,37876.2357,1493.8542,8890.1471,11329.84,0,0,60196.077
Djibouti,1993,0,497.2508,0.4562,424.3694,169.8234,0,0,1091.8998
Dominica,1993,-43,11.7898,6.5513,22.3643,19.4892,0,0,17.1946
Dominican Republic,1993,-10010,4640.167,564.1899,1554.327,3000.7878,6.5326,0,-243.9957
Eastern Africa,1993,762521,19409.5964,3259.839,6944.6351,11856.9758,0,0,803992.0463
Ecuador,1993,42437,6093.7186,987.6726,1904.8682,7199.3492,0,0,58622.6086
Egypt,1993,-547,59569.9,8598.5242,7919.9336,17918.6929,0,0,93460.0507
El Salvador,1993,871,1597.5997,300.0204,237.2975,1748.9619,0,0,4754.8795
Equatorial Guinea,1993,5324,775.1921,3.8786,20.8651,56.0727,0,0,6180.0085
Eritrea,1993,1219,273.9165,31.8047,148.0227,211.9721,0,0,1884.716
Estonia,1993,-503,15241.3263,357.9022,1031.8817,1178.8859,0,0,17306.9961
Ethiopia,1993,31623,457.3454,246.3846,311.3172,1003.1406,0,0,33641.1878
Faeroe Islands,1993,0,0,0,0,,1.5114,0,1.5114
Falkland Islands,1993,16,9.7081,0.1922,9.9673,3.5426,0.0013,0,39.4115
Fiji,1993,-1679,154.1101,44.2586,483.9407,280.7705,0,0,-715.9201
Finland,1993,-24559,34898.0617,1746.7652,7667.6081,11327.8005,0,0,31081.2355
France,1993,-23834,122684.7401,33447.3868,102477.1218,122193.8167,2702.6237,0,359671.6891
French Guiana,1993,2784,439.0342,0.5568,239.2977,92.1781,0.0554,0,3555.1222
French Polynesia,1993,-2426,335.3045,3.006,284.8939,215.4067,0,0,-1587.3889
Gabon,1993,407,4123.5946,77.0655,164.3239,392.9469,0,0,5164.9309
Gambia,1993,-451,26.5124,3.6003,24.4274,114.7756,0,0,-281.6843
Georgia,1993,-4033,8315.6501,661.3491,4756.3899,2028.1258,0,0,11728.5149
Germany,1993,-50559,513778.8328,40910.433,203315.5009,172890.219,0,0,880335.9857
Ghana,1993,20467,430.4278,882.6739,479.8514,1805.4504,0,0,24065.4035
Gibraltar,1993,0,81.0676,0.614,0,167.2458,0.4197,0,249.3471
Greece,1993,-686,47352.9173,7117.0018,7992.6724,16798.4429,0.2288,0,78575.2632
Greenland,1993,0,0,1.3431,0,,0.6557,0,1.9988
Grenada,1993,0,30.0678,1.0677,56.0099,31.3485,0,0,118.4939
Guadeloupe,1993,180,588.2133,124.4674,372.4715,258.0893,0,0,1523.2415
Guam,1993,0,0,8.8754,0,,0,0,8.8754
Guatemala,1993,15253,1945.6387,512.9086,632.0964,2152.1225,0,0,20495.7662
Guinea,1993,13702,265.2277,121.8142,272.5077,342.0684,0,0,14703.618
Guinea-Bissau,1993,1467,52.7498,2.8879,80.418,90.2306,0,0,1693.2863
Guyana,1993,9594,526.7731,1.1012,318.9552,144.0279,0.0854,0,10584.9428
Haiti,1993,143,213.6771,220.7542,63.6301,377.4185,0,0,1018.4799
Honduras,1993,40333,943.0841,179.7672,353.8503,1302.984,0,0,43112.6856
Hungary,1993,3590,36785.8911,2810.2952,16612.125,7219.3629,32.778,0,67050.4522
Iceland,1993,-20,487.6077,454.0312,837.9596,641.3401,2.0939,0,2403.0325
Indonesia,1993,901983,110849.787,12926.0449,26907.6727,40495.1808,44.7151,0,1093206.401
Iran,1993,-172,113064.1907,10103.2347,67318.4848,49726.0257,0,0,240039.9359
Iraq,1993,-988,42371.7257,6597.6417,6314.7187,19742.8364,0,0,74038.9225
Ireland,1993,-2318,16265.1355,1331.5002,9382.6771,5624.8903,0,0,30286.2031
Israel,1993,110,26769.3723,2687.3919,4950.9044,7364.451,0,0,41882.1196
Italy,1993,-34284,202686.6713,27322.4912,77069.1302,106269.5791,658.3601,0,379722.2319
Jamaica,1993,775,5410.1917,314.7838,1533.943,1167.9942,0,0,9201.9127
Japan,1993,-74330,669311.7694,87482.2456,169483.5656,232805.7236,16401.1581,0,1101154.462
Jordan,1993,0,5987.395,1607.4007,2172.9236,2722.6854,0,0,12490.4047
Kazakhstan,1993,300,176674.3438,14470.6779,24947.7484,13422.3903,0,0,229815.1604
Kenya,1993,58614,2366.7368,888.7807,862.1491,3474.1855,0,0,66205.8521
Kiribati,1993,-8,2.4695,0.2592,7.952,12.9026,0,0,15.5833
Kuwait,1993,-31,27818.7179,1566.7221,2301.9439,4674.4956,0,0,36330.8795
Kyrgyzstan,1993,-2424,4437.9074,366.0874,4554.9982,898.1996,0,0,7833.1926
Laos,1993,8444,52.6062,9.193,107.2363,140.9864,0,0,8754.0219
Latvia,1993,-9740,6721.173,200.3243,2508.8744,2764.914,0.0583,0,2455.344
Lebanon,1993,0,4831.1383,1205.5495,1532.3839,3769.6658,0,0,11338.7375
Lesotho,1993,-40,22.6513,5.6669,17.7959,80.6578,0,0,86.7719
Liberia,1993,14995,75.2967,10.1147,82.3966,124.2935,0,0,15287.1015
Libya,1993,0,27888.6002,2248.0004,1612.509,7441.1934,0,0,39190.303
Lithuania,1993,2164,9324.2739,701.9083,3015.2394,3117.1652,1.2871,0,18323.8739
Macedonia,1993,-733,7529.1658,337.4547,195.0991,1475.9665,1.5768,0,8806.2629
Madagascar,1993,38428,179.4385,41.5263,191.9459,453.785,0,0,39294.6957
Malawi,1993,6296,75.0974,69.6014,106.0741,270.9313,0,0,6817.7042
Malaysia,1993,124662,49668.8254,5791.3038,2722.5881,16908.2809,19.6262,0,199772.6244
Maldives,1993,0,30.2456,0.6792,54.6828,33.2562,0,0,118.8638
Mali,1993,6538,61.4678,30.9395,53.6632,235.0765,0,0,6919.147
Malta,1993,0,2116.3049,10.7987,103.9234,605.2315,0,0,2836.2585
Marshall Islands,1993,0,0,0,0,,0,0,0
Martinique,1993,0,916.9225,106.1679,536.7306,267.3056,0,0,1827.1266
Mauritania,1993,1100,629.3639,54.572,780.6466,1108.0974,0,0,3672.6799
Mauritius,1993,-26,448.7122,30.9986,419.141,400.0064,0,0,1272.8582
Mayotte,1993,49,0,0,0,,0,0,49
Melanesia,1993,57093,2282.6495,130.255,1984.3013,1038.5177,0.5959,0,62529.3194
Mexico,1993,17233,163512.4405,23256.8043,32715.1473,98746.2758,0,0,335463.6679
Micronesia (country),1993,-29,0,0,0,,0,0,-29
Micronesia (region),1993,-119,2.4695,9.839,7.952,12.9026,0,0,-85.8369
Middle Africa,1993,382120,20932.1514,1900.3921,2511.9203,4489.5892,0,0,411954.053
Moldova,1993,-1235,11153.0096,207.6797,3877.5178,1421.5868,1.956,0,15426.7499
Mongolia,1993,26495,7234.919,91.1294,2309.032,1299.5201,0.5081,0,37430.1086
Montserrat,1993,27,9.3107,0,14.4721,11.5962,0,0,62.379
Morocco,1993,-8800,12211.9277,2991.3809,8894.6957,1726.717,0,0,17024.7213
Mozambique,1993,35200,249.6716,69.5327,180.8533,849.0996,0,0,36549.1572
Myanmar,1993,102535,2667.2446,413.2427,403.5184,1504.0691,0,0,107523.0748
Namibia,1993,8708,234.3544,8.3555,654.3768,665.1244,0,0,10270.2111
Nauru,1993,0,0,0.7044,0,,0,0,0.7044
Nepal,1993,35788,244.861,138.4905,572.6073,482.0682,0,0,37226.027
Netherlands,1993,2370,87614.6676,12153.3567,42519.9101,28267.1787,0,0,172925.1131
Netherlands Antilles (former),1993,-3,1225.1865,88.3849,255.0652,1035.9729,0,0,2601.6095
New Caledonia,1993,0,974.1888,52.3325,304.8198,192.16,0,0,1523.5011
New Zealand,1993,-21635,10037.7287,2261.1349,2545.6114,9462.9305,0,0,2672.4055
Nicaragua,1993,28848,965.3901,126.0098,166.3467,949.0097,0,0,31054.7563
Niger,1993,6967,168.5824,24.3862,154.9509,250.6323,0,0,7565.5518
Nigeria,1993,183700,63030.4632,2441.2805,4353.8969,16094.0816,0,0,269619.7222
Niue,1993,22,0,0,0,,0,0,22
Norfolk Island,1993,0,0,0,0,,0,0,0
North Korea,1993,12307,71825.4517,9618.5492,15639.4139,3106.8507,5.6698,0,112502.9353
Northern Mariana Islands,1993,60,0,0,0,,0,0,60
Norway,1993,-14247,17728.6258,6876.5516,3537.3347,11203.8136,815.3307,0,25914.6564
Oman,1993,-2,13525.7582,64.5352,852.1755,2078.888,0,0,16519.3569
Pakistan,1993,21633,42182.5907,5244.6774,8920.1345,18403.4694,0,0,96383.872
Palau,1993,-143,0,0,0,,0,0,-143
Panama,1993,8915,1740.9624,280.1065,255.5858,1494.0911,0,0,12685.7458
Papua New Guinea,1993,57110,1106.2475,28.1635,1095.2168,481.2837,0.5959,0,59821.5074
Paraguay,1993,70659,174.4734,364.0094,156.3049,2275.534,0,0,73629.3217
Peru,1993,44821,9165.481,1585.0235,4651.6749,6640.6403,0,0,66863.8197
Philippines,1993,-2640,26116.1547,4235.7104,10463.1284,7510.2164,0,0,45685.2099
Pitcairn Islands,1993,-4,0,0,0,,0,0,-4
Poland,1993,-13714,208590.2121,13497.0423,65741.5383,21245.9405,125.5467,0,295486.2799
Polynesia,1993,-4504,352.8027,21.1726,316.7217,358.8322,0,0,-3454.4708
Portugal,1993,1545,27201.379,4626.7803,4007.9582,12010.1292,37.2395,0,49428.4862
Puerto Rico,1993,-750,0,605.8034,0,0,0,0,-144.1966
Qatar,1993,0,15448.9274,1513.8072,110.9089,1988.734,0,0,19062.3775
Romania,1993,1565,99636.2792,9344.8389,8815.3558,8495.2558,56.4565,0,127913.1862
Russia,1993,213477,1360021.403,94025.6119,294603.7943,237918.6842,0,0,2200046.494
Rwanda,1993,9535,102.0798,35.9918,209.0151,226.676,0,0,10108.7627
"Saint Helena, Ascension and Tristan da Cunha",1993,0,1.5772,0,0,4.3226,0,0,5.8998
Saint Kitts and Nevis,1993,-31,22.2471,0.1636,27.224,18.6339,0,0,37.2686
Saint Lucia,1993,-40,48.6108,24.9827,71.2958,42.1811,0,0,147.0704
Saint Pierre and Miquelon,1993,1,0,0,0,0,0.0268,0,1.0268
Saint Vincent and the Grenadines,1993,-107,23.3511,0.4244,36.0924,15.8758,0,0,-31.2563
Samoa,1993,-2059,17.4982,0.6168,31.8278,88.6288,0,0,-1920.4284
Sao Tome and Principe,1993,0,12.8048,2.6154,13.0111,31.9902,0,0,60.4215
Saudi Arabia,1993,0,124116.4602,14094.5123,2908.7669,56865.5901,0,0,197985.3295
Senegal,1993,6967,1230.7319,307.5634,276.3333,758.2011,0,0,9539.8297
Serbia and Montenegro,1993,-5870,33781.1649,1124.2853,4093.0499,2746.3421,4.6059,0,35879.4481
Seychelles,1993,0,122.3394,21.8336,101.281,116.2125,0,0,361.6665
Sierra Leone,1993,5694,163.5785,15.4285,234.0556,214.205,0,0,6321.2676
Singapore,1993,-18,30093.1777,2997.8062,68.8417,4723.2724,95.1715,0,37960.2695
Slovakia,1993,-9893,29981.9979,3429.1889,11094.1826,2992.283,0,0,37604.6524
Slovenia,1993,-6831,6986.7706,1004.5337,2228.5647,3665.3958,0,0,7054.2648
Small island developing States,1993,30114,81518.5191,11436.7493,13041.3932,17365.0069,102.5838,0,153578.2523
Solomon Islands,1993,1687,34.5542,4.1221,72.8577,59.0729,0,0,1857.6069
Somalia,1993,15767,65.1552,11.1129,96.355,196.3112,0,0,16135.9343
South Korea,1993,-34467,166952.0595,31575.2217,73240.7121,61664.402,0,0,298965.3953
Southern Africa,1993,46591,206947.125,10098.03,20877.7217,31689.2643,0,0,316203.141
Spain,1993,-46739,119439.2259,17179.1015,23518.9891,69652.5757,44.7661,0,183095.6583
Sri Lanka,1993,5160,1074.2647,253.7993,753.7558,2994.7513,0,0,10236.5711
Sudan (former),1993,159178,886.0973,178.2912,151.9502,2051.2532,0,0,162445.5919
Suriname,1993,4343,894.5392,59.4795,340.262,143.6823,0.1175,0,5781.0805
Swaziland,1993,148,68.7877,2.9145,87.7671,250.078,0,0,557.5473
Sweden,1993,-19898,27341.5523,3248.232,9890.6568,19787.2329,17.6087,0,40387.2827
Switzerland,1993,-1919,7699.9817,2390.2528,19776.4251,14491.637,0.0193,0,42439.3159
Syria,1993,-1534,23606.8494,1944.8719,5977.251,12235.6115,0,0,42230.5838
Tajikistan,1993,92,1285.428,651.0026,3458.0294,3065.7928,0,0,8552.2528
Tanzania,1993,222443,746.3745,397.1433,238.1861,711.6679,0,0,224536.3718
Thailand,1993,11076,65868.688,14657.2849,8041.1436,35396.5648,45.4801,0,135085.1614
Timor-Leste,1993,3573,0,1.0377,0,0,0.0808,0,3574.1185
Togo,1993,6655,65.0646,170.2075,20.714,167.4691,0,0,7078.4552
Tokelau,1993,0,0,0,0,,0,0,0
Tonga,1993,0,0,5.5652,0,54.7967,0,0,60.3619
Trinidad and Tobago,1993,290,6955.6738,3334.2289,231.0188,1216.7134,0,0,12027.6349
Tunisia,1993,-660,8187.0474,2576.8771,2958.1414,2963.2414,0,0,16025.3073
Turkey,1993,-21475,80928.0945,17647.2085,30258.5515,32846.3523,0,0,140205.2068
Turkmenistan,1993,0,10241.1203,682.226,16818.3572,1635.7794,0,0,29377.4829
Turks and Caicos Islands,1993,-97,3.9612,0,0.8755,0,0,0,-92.1633
Tuvalu,1993,-1,0,0.4995,0,,0,0,-0.5005
Uganda,1993,19810,136.1002,57.1215,117.9566,416.8285,0,0,20538.0068
Ukraine,1993,-46355,410058.0239,33481.2533,64411.8232,35461.847,0,0,497057.9474
United Arab Emirates,1993,-1192,48519.3994,2494.4983,805.9942,12617.7099,0,0,63245.6018
United Kingdom,1993,-12173,300791.5055,17849.1787,117831.9488,121887.1411,819.1438,0,547005.9179
United States Virgin Islands,1993,12,0,1.3978,0,,0,0,13.3978
Uruguay,1993,-25544,1203.5027,293.0956,1124.9395,1951.6767,0,0,-20970.7855
Uzbekistan,1993,-2273,48767.4836,5126.2828,59130.3475,6201.6592,0,0,116952.7731
Vanuatu,1993,-25,13.5489,1.3783,27.4663,25.2306,0,0,42.6241
Venezuela,1993,110918,75340.8584,6273.9933,5517.9517,31913.5259,0,0,229964.3293
Vietnam,1993,-45423,11108.0086,2657.9156,4146.1083,7050.4887,0,0,-20460.4788
Wallis and Futuna,1993,0,0,0,0,,0,0,0
Western Africa,1993,286903,67702.6658,4633.4756,7516.5391,22800.9793,0,0,389556.6598
Western Sahara,1993,0,50.3941,0.2935,44.228,53.8642,0,0,148.7798
Yemen,1993,0,2201.2216,597.5241,1215.2329,4411.0418,0,0,8425.0204
Zambia,1993,277676,1491.5825,369.5109,220.7747,659.8106,0,0,280417.6787
Zimbabwe,1993,37752,11913.4871,748.2061,2771.0966,1971.2598,0,0,55156.0496
Colombia,1994,148580,27412.2113,6657.4569,7576.5173,17027.5664,0,0,207253.7519
Comoros,1994,55,8.827,3.5002,19.3948,33.4028,0,0,120.1248
Congo,1994,12829,1563.6749,61.3898,65.8521,428.418,0,0,14948.3348
Cook Islands,1994,-50,0,0,0,0,0,0,-50
Costa Rica,1994,6182,1544.4563,442.1551,304.4901,2638.5539,0,0,11111.6554
Cote d'Ivoire,1994,-5904,1500.0452,331.8014,419.8068,1096.6889,0,0,-2555.6577
Croatia,1994,-11614,8400.5037,1852.7653,2619.499,3207.3155,0,0,4466.0835
Cuba,1994,-34797,17120.2887,967.2107,2883.4653,1636.2954,0,0,-12189.7399
Cyprus,1994,-66,3765.7913,496.8272,204.8308,1397.5215,0,0,5798.9708
Czech Republic,1994,-12544,94898.433,5710.5289,19738.9764,8697.0577,0,0,116500.996
Democratic Republic of Congo,1994,146571,673.6073,207.0484,959.0413,449.6535,0,0,148860.3505
Denmark,1994,606,41973.9077,1535.6997,8145.0857,11784.5129,0,0,64045.206
Djibouti,1994,0,517.7669,0.4615,420.5685,163.8783,0,0,1102.6752
Dominica,1994,-43,14.8634,6.6191,26.1066,22.8344,0,0,27.4235
Dominican Republic,1994,-10010,5726.0902,563.58,1581.9757,3533.1549,6.7335,0,1401.5343
Eastern Africa,1994,762521,18189.6728,3131.0688,7038.2929,12184.8401,0,0,803064.8746
Ecuador,1994,42437,7402.2966,1104.4439,2178.5058,7330.6701,0,0,60452.9164
Egypt,1994,-547,51496.6845,9242.8808,9112.9504,19626.5833,0,0,88932.099
El Salvador,1994,871,2040.1247,406.6363,244.7329,1862.4579,0,0,5424.9518
Equatorial Guinea,1994,5324,1024.462,3.9772,20.1088,52.8521,0,0,6425.4001
Eritrea,1994,1219,314.8203,34.2794,110.1074,289.1723,0,0,1967.3794
Estonia,1994,-503,14718.7066,726.5798,938.5055,1411.527,0,0,17292.3189
Ethiopia,1994,31623,576.4815,286.6653,354.2124,1118.0611,0,0,33958.4203
Faeroe Islands,1994,0,0,0,0,,1.5161,0,1.5161
Falkland Islands,1994,16,10.8971,0.2009,10.2882,3.6199,0.0015,0,41.0076
Fiji,1994,-1679,153.299,51.2233,413.9954,291.2206,0,0,-769.2617
Finland,1994,-24559,40931.6827,1919.8935,7777.2201,11780.8732,0,0,37850.6695
France,1994,-23834,121720.1877,34379.829,96683.5447,123195.5803,2734.8565,0,354879.9982
French Guiana,1994,2784,425.1448,0.5749,243.0011,93.7554,0.0565,0,3546.5327
French Polynesia,1994,-2426,275.6705,3.0647,192.5373,172.4386,0,0,-1782.2889
Gabon,1994,407,4059.3098,72.1458,186.3942,312.3313,0,0,5037.1811
Gambia,1994,-451,26.7927,3.7266,25.8335,123.4724,0,0,-271.1748
Georgia,1994,-4033,6103.6691,330.0734,2271.2154,1485.7647,0,0,6157.7226
Germany,1994,-50559,514105.6332,42366.1008,192176.8167,170318.3968,0,0,868407.9475
Ghana,1994,20467,519.8261,892.6008,550.9025,1880.6561,0,0,24310.9855
Gibraltar,1994,0,81.0676,0.614,0,210.6863,0.4266,0,292.7945
Greece,1994,-686,47688.2228,7045.0058,8063.0652,16885.8118,0.2693,0,78996.3749
Greenland,1994,0,0,1.3424,0,,0.6738,0,2.0162
Grenada,1994,0,39.639,1.0741,67.7709,37.6157,0,0,146.0997
Guadeloupe,1994,180,593.5893,126.3714,397.7471,269.8964,0,0,1567.6042
Guam,1994,0,0,9.0131,0,,0,0,9.0131
Guatemala,1994,15253,2084.8644,568.4061,659.2415,2296.0301,0,0,20861.5421
Guinea,1994,13702,278.248,128.4257,275.1325,340.8652,0,0,14724.6714
Guinea-Bissau,1994,1467,53.4197,2.9816,80.752,89.1325,0,0,1693.2858
Guyana,1994,9594,541.5468,1.104,328.1022,147.3102,0.0889,0,10612.1521
Haiti,1994,143,43.6172,219.9724,30.5259,114.4957,0,0,551.6112
Honduras,1994,40333,1124.7729,178.7697,358.9682,1516.3641,0,0,43511.8749
Hungary,1994,3590,35044.1192,3219.3265,17087.1776,7035.5725,43.7039,0,66019.8997
Iceland,1994,-20,564.1766,454.1072,844.9918,672.2179,1.9197,0,2517.4132
Indonesia,1994,901983,111664.2377,15369.3069,27825.7969,45367.358,47.7859,0,1102257.485
Iran,1994,-172,123100.6544,9965.3801,81365.4878,56664.506,0,0,270924.0283
Iraq,1994,-988,49986.7982,7351.351,6725.6903,20748.0194,0,0,83823.8589
Ireland,1994,-2318,16842.976,1623.6157,9559.4054,5869.8675,0,0,31577.8646
Israel,1994,110,28770.3408,2822.8699,5246.859,7892.3869,0,0,44842.4566
Italy,1994,-34284,209606.3473,26812.3942,68431.6036,106123.4179,670.0543,0,377359.8173
Jamaica,1994,775,4909.3373,338.2912,2079.2052,1173.7977,0,0,9275.6314
Japan,1994,-74330,715705.6884,88632.9735,163954.0267,244871.0568,16891.9539,0,1155725.699
Jordan,1994,0,6503.7543,1558.7681,2289.4809,2721.7655,0,0,13073.7688
Kazakhstan,1994,300,165716.8371,9692.0113,19872.886,9206.0275,0,0,204787.7619
Kenya,1994,58614,2408.4972,879.7247,881.9251,3823.3093,0,0,66607.4563
Kiribati,1994,-8,2.4951,0.2648,6.8088,12.0007,0,0,13.5694
Kuwait,1994,-31,33662.3292,1874.8135,2521.6148,4923.9385,0,0,42951.696
Kyrgyzstan,1994,-2421,3837.6584,246.0793,2220.9915,358.1396,0,0,4241.8688
Laos,1994,8444,57.8122,10.7121,110.309,141.7416,0,0,8764.5749
Latvia,1994,-9740,5877.8498,277.1213,2048.1613,2571.7431,0.0777,0,1034.9532
Lebanon,1994,0,5580.7423,1358.8185,1824.3684,3540.9993,0,0,12304.9285
Lesotho,1994,-40,23.9193,5.734,18.6088,83.8716,0,0,92.1337
Liberia,1994,14995,75.0526,10.3688,80.6433,120.9276,0,0,15281.9923
Libya,1994,0,30946.1827,2600.6035,1802.5986,8838.322,0,0,44187.7068
Lithuania,1994,2164,9320.2859,1049.6677,2747.9514,2445.7799,1.3221,0,17729.007
Macedonia,1994,-733,7345.2626,327.6424,645.3105,944.4721,1.6029,0,8531.2905
Madagascar,1994,38428,188.966,53.0335,210.134,484.429,0,0,39364.5625
Malawi,1994,6296,75.3339,72.2656,117.7184,288.8401,0,0,6850.158
Malaysia,1994,124662,50471.7768,6318.1001,4352.5667,18654.8236,21.0941,0,204480.3613
Maldives,1994,0,63.114,0.7002,87.5771,66.8541,0,0,218.2454
Mali,1994,6538,58.5268,31.5031,52.6369,233.372,0,0,6914.0388
Malta,1994,0,1814.0542,11.136,103.9234,605.2315,0,0,2534.3451
Marshall Islands,1994,0,0,0,0,,0,0,0
Martinique,1994,0,897.71,103.9565,544.5815,269.6679,0,0,1815.9159
Mauritania,1994,1100,636.9051,173.6475,766.5314,1080.9679,0,0,3758.0519
Mauritius,1994,-26,439.1262,31.3385,411.4343,388.4796,0,0,1244.3786
